file_name,entropy,mean,variance,std_dev,skewness,kurtosis,energy,rms,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,histogram_11,histogram_12,histogram_13,histogram_14,histogram_15,histogram_16,histogram_17,histogram_18,histogram_19,histogram_20,histogram_21,histogram_22,histogram_23,histogram_24,histogram_25,histogram_26,histogram_27,histogram_28,histogram_29,histogram_30,histogram_31,histogram_32,histogram_33,histogram_34,histogram_35,histogram_36,histogram_37,histogram_38,histogram_39,histogram_40,histogram_41,histogram_42,histogram_43,histogram_44,histogram_45,histogram_46,histogram_47,histogram_48,histogram_49,histogram_50,histogram_51,histogram_52,histogram_53,histogram_54,histogram_55,histogram_56,histogram_57,histogram_58,histogram_59,histogram_60,histogram_61,histogram_62,histogram_63,histogram_64,histogram_65,histogram_66,histogram_67,histogram_68,histogram_69,histogram_70,histogram_71,histogram_72,histogram_73,histogram_74,histogram_75,histogram_76,histogram_77,histogram_78,histogram_79,histogram_80,histogram_81,histogram_82,histogram_83,histogram_84,histogram_85,histogram_86,histogram_87,histogram_88,histogram_89,histogram_90,histogram_91,histogram_92,histogram_93,histogram_94,histogram_95,histogram_96,histogram_97,histogram_98,histogram_99,histogram_100,histogram_101,histogram_102,histogram_103,histogram_104,histogram_105,histogram_106,histogram_107,histogram_108,histogram_109,histogram_110,histogram_111,histogram_112,histogram_113,histogram_114,histogram_115,histogram_116,histogram_117,histogram_118,histogram_119,histogram_120,histogram_121,histogram_122,histogram_123,histogram_124,histogram_125,histogram_126,histogram_127,histogram_128,histogram_129,histogram_130,histogram_131,histogram_132,histogram_133,histogram_134,histogram_135,histogram_136,histogram_137,histogram_138,histogram_139,histogram_140,histogram_141,histogram_142,histogram_143,histogram_144,histogram_145,histogram_146,histogram_147,histogram_148,histogram_149,histogram_150,histogram_151,histogram_152,histogram_153,histogram_154,histogram_155,histogram_156,histogram_157,histogram_158,histogram_159,histogram_160,histogram_161,histogram_162,histogram_163,histogram_164,histogram_165,histogram_166,histogram_167,histogram_168,histogram_169,histogram_170,histogram_171,histogram_172,histogram_173,histogram_174,histogram_175,histogram_176,histogram_177,histogram_178,histogram_179,histogram_180,histogram_181,histogram_182,histogram_183,histogram_184,histogram_185,histogram_186,histogram_187,histogram_188,histogram_189,histogram_190,histogram_191,histogram_192,histogram_193,histogram_194,histogram_195,histogram_196,histogram_197,histogram_198,histogram_199,histogram_200,histogram_201,histogram_202,histogram_203,histogram_204,histogram_205,histogram_206,histogram_207,histogram_208,histogram_209,histogram_210,histogram_211,histogram_212,histogram_213,histogram_214,histogram_215,histogram_216,histogram_217,histogram_218,histogram_219,histogram_220,histogram_221,histogram_222,histogram_223,histogram_224,histogram_225,histogram_226,histogram_227,histogram_228,histogram_229,histogram_230,histogram_231,histogram_232,histogram_233,histogram_234,histogram_235,histogram_236,histogram_237,histogram_238,histogram_239,histogram_240,histogram_241,histogram_242,histogram_243,histogram_244,histogram_245,histogram_246,histogram_247,histogram_248,histogram_249,histogram_250,histogram_251,histogram_252,histogram_253,histogram_254,histogram_255,algorithm
file0533.txt.enc,7.9501957870915145,126.1952614379085,5464.6004895286005,73.92293615332524,0.015623692423532443,-1.2062399316414198,386197,10.255411983218117,17,15,16,16,11,15,13,20,10,15,16,21,14,17,16,13,12,16,14,12,11,12,21,22,6,6,12,14,15,19,14,19,21,16,14,13,18,10,10,12,15,15,8,22,18,15,15,15,18,9,17,19,16,17,15,15,15,9,17,13,8,17,15,10,16,13,12,17,11,6,13,16,12,19,18,18,15,17,15,13,13,17,15,10,11,17,14,23,10,20,18,21,17,16,13,11,18,17,14,14,14,10,18,13,16,13,12,17,14,10,15,19,12,8,12,16,12,13,13,10,13,14,8,20,11,14,16,22,13,7,10,12,19,14,23,16,19,21,18,18,12,10,16,11,12,13,8,15,15,18,10,12,17,12,6,14,17,14,14,18,9,12,11,9,21,17,11,15,16,18,11,9,12,22,11,18,8,7,14,17,12,23,19,21,19,19,12,11,12,14,15,8,16,13,14,15,17,11,11,10,21,13,10,14,18,19,14,16,16,17,21,10,10,12,16,17,14,13,11,19,9,16,14,15,16,18,12,19,17,8,12,14,13,13,15,16,7,12,11,10,15,18,8,20,17,11,21,15,15,13,15,15,8,7,16,14,DES
file0523.txt.enc,7.803903553709721,124.03419811320755,5516.929255017354,74.27603419015688,0.07364701126648242,-1.2042915034731343,88557,10.219120535951316,4,7,3,4,1,2,2,1,2,5,3,7,4,4,3,5,2,6,4,5,3,3,3,7,5,1,3,3,1,3,4,4,3,3,4,3,7,3,5,3,3,2,3,3,4,2,5,4,1,4,4,4,0,3,2,4,4,4,3,1,5,1,4,4,6,4,2,6,4,7,4,6,6,2,4,5,2,3,2,1,1,2,4,5,7,5,4,3,3,1,4,2,3,2,1,3,4,1,4,2,2,2,4,6,4,4,4,5,6,2,4,2,4,7,7,4,4,6,3,2,4,3,1,7,4,1,3,4,3,4,0,1,5,4,3,5,1,2,2,3,3,1,5,1,7,3,2,1,3,6,4,1,5,1,2,1,3,3,1,3,3,2,3,3,1,0,5,5,3,5,3,6,4,4,4,4,1,1,2,7,4,3,3,1,2,6,3,3,4,3,3,2,1,3,7,3,2,4,3,2,7,3,2,4,3,3,3,3,2,1,2,2,6,1,2,5,3,0,5,2,2,1,3,5,5,4,6,3,4,3,3,3,3,7,4,1,2,4,8,1,3,3,2,2,2,1,1,5,4,5,1,3,3,5,3,4,DES
file0490.txt.enc,7.884094018569653,129.76011904761904,5400.3799571286845,73.4872775188242,-0.044451411804595574,-1.2311842993967776,178003,10.293404036890161,1,6,8,9,8,2,8,7,4,5,5,8,9,4,4,2,5,6,10,6,5,12,7,4,9,5,2,4,7,4,9,14,7,5,3,10,5,8,1,6,6,6,4,5,10,5,4,5,8,2,10,6,8,4,10,11,8,7,9,3,3,3,10,11,7,7,9,5,5,8,7,9,10,8,13,5,5,9,5,8,5,9,5,4,6,4,3,7,5,6,4,7,8,8,2,8,7,6,1,6,10,15,5,6,9,4,8,5,5,9,4,5,11,8,7,4,9,6,9,10,8,7,7,6,3,3,2,4,5,3,6,5,6,6,7,6,8,7,4,3,8,8,5,5,10,3,5,3,6,8,3,12,8,7,5,5,10,5,8,4,6,4,9,9,5,8,8,6,7,8,6,11,10,6,2,7,8,9,7,5,7,5,3,6,6,4,9,7,4,5,8,8,11,8,5,10,7,10,4,8,16,8,7,5,5,8,6,4,6,6,8,9,4,9,2,9,12,6,7,2,8,10,6,13,9,8,4,9,9,8,8,7,11,3,11,7,10,4,6,6,5,9,7,9,6,7,7,3,5,4,5,3,6,4,6,6,DES
file0480.txt.enc,7.928356915491708,124.96118233618233,5486.543721109204,74.07120709904223,0.06306373418040608,-1.1979470926002838,294353,10.2384846023016,16,3,7,13,11,12,17,9,5,9,10,11,15,9,20,7,12,10,8,11,8,15,12,13,21,22,13,7,11,13,14,10,15,8,10,16,10,10,5,12,12,7,7,11,10,13,14,10,17,8,8,12,13,14,14,16,14,12,11,8,13,9,11,12,12,13,12,15,16,12,6,11,8,12,16,12,9,8,18,12,7,12,11,14,12,7,16,10,14,8,14,14,6,13,15,12,15,10,10,8,12,9,13,8,11,13,11,5,13,6,12,13,11,6,17,7,8,8,18,6,8,7,8,10,8,6,8,5,20,9,14,11,13,19,7,10,16,8,15,10,12,7,6,13,9,13,12,11,8,17,10,7,15,13,19,12,10,11,16,6,8,4,10,18,15,11,11,10,9,12,8,21,14,10,10,10,13,9,12,8,16,7,9,9,16,8,8,12,9,8,9,6,8,10,6,11,7,17,5,6,11,15,14,7,8,17,6,5,12,12,8,11,9,12,13,9,9,7,6,16,12,13,10,13,12,7,11,8,12,7,9,9,12,12,9,10,14,7,8,13,11,14,8,8,7,11,13,10,11,12,10,14,16,13,10,13,DES
file0429.txt.enc,7.927387900755733,126.55152027027027,5313.492278094184,72.89370533931023,-0.0027639376407996214,-1.1837507632097728,247606,10.225621966149276,10,8,7,13,6,7,14,7,6,10,10,10,0,3,12,10,9,11,8,15,12,11,12,11,10,8,8,8,11,14,8,11,11,11,8,4,10,9,6,11,9,12,8,12,12,7,8,8,9,15,4,10,8,8,15,12,9,11,7,4,13,8,5,11,9,6,7,12,10,9,8,6,6,11,10,6,9,13,12,10,9,11,14,11,8,6,14,8,11,8,7,8,6,6,14,11,10,8,9,11,7,9,14,5,14,7,10,4,8,9,7,9,12,4,10,8,13,10,7,10,11,10,8,8,7,11,14,10,10,12,15,7,10,12,9,7,9,7,9,10,6,10,15,8,10,7,8,10,9,13,13,7,5,7,12,9,5,5,7,13,12,8,9,11,15,8,11,10,10,9,8,13,9,11,14,8,9,4,12,9,5,15,12,14,16,8,10,5,12,8,6,6,11,14,10,7,13,11,8,15,9,6,16,9,7,5,9,9,15,9,10,8,8,5,10,9,16,10,10,5,5,6,7,5,10,9,4,5,16,10,7,12,10,6,9,7,8,8,8,8,13,9,4,8,8,12,8,13,11,6,6,8,8,6,6,10,DES
file0439.txt.enc,7.958341074881189,128.48577057793344,5511.424053215317,74.23896586843945,-0.02869567713904781,-1.2029505247721903,478895,10.238989644085922,15,20,14,30,13,18,24,21,10,19,17,21,12,18,28,19,22,23,19,17,16,16,15,25,9,20,20,13,16,8,14,18,20,30,17,14,23,13,18,19,9,16,19,25,11,11,12,13,23,15,17,19,14,21,12,18,20,29,19,24,12,22,14,12,19,23,18,12,18,18,15,17,22,20,12,11,11,19,20,12,20,18,23,16,21,8,25,13,18,16,21,21,21,19,17,19,15,18,16,22,17,15,11,14,22,16,15,11,19,20,18,13,17,20,18,18,21,17,17,17,18,18,16,18,20,20,17,19,22,18,17,18,13,20,13,17,25,14,21,18,13,16,24,15,23,18,16,15,20,19,13,18,18,23,15,26,17,13,22,15,22,19,10,14,13,16,22,19,13,18,22,16,19,20,26,17,17,14,23,18,20,14,23,18,11,14,24,15,22,13,14,18,18,20,18,33,18,26,20,19,23,17,27,19,13,25,20,13,13,18,15,20,18,12,19,18,10,18,16,18,24,16,13,15,14,19,12,20,24,21,15,16,18,19,25,20,13,22,19,16,27,22,17,20,17,16,22,19,10,11,12,23,22,23,14,22,DES
file0541.txt.enc,7.963703289890949,126.30385638297872,5473.243442575119,73.98137226745067,0.01711255408210046,-1.1829415555217035,623572,10.180975426662117,22,23,32,29,34,24,24,28,30,14,28,19,17,20,16,19,31,24,29,29,20,33,29,30,22,20,29,23,25,25,28,31,21,30,21,20,16,22,24,17,25,25,22,19,27,15,18,23,23,22,21,18,23,25,26,20,21,22,19,16,24,20,22,22,26,26,27,27,17,28,43,24,18,25,21,31,18,19,27,29,25,31,24,26,24,24,20,26,23,23,28,24,10,24,30,22,26,23,22,22,22,27,31,29,18,40,23,18,17,26,21,18,31,17,18,29,26,24,20,19,22,25,22,12,29,28,23,29,17,24,18,25,26,19,30,19,22,20,25,27,23,33,29,19,21,30,26,19,21,31,21,33,27,32,22,22,30,27,17,17,25,27,26,24,27,27,36,29,17,17,23,19,21,19,14,12,29,26,14,20,23,15,34,18,22,26,19,26,19,16,23,26,21,26,21,21,17,25,31,34,34,30,21,29,20,26,33,14,32,18,22,24,17,23,18,17,17,22,23,19,21,23,18,22,32,17,27,28,20,11,20,17,23,23,17,24,34,26,21,26,17,18,23,27,24,24,30,20,17,18,18,33,27,25,28,28,DES
file0304.txt.enc,7.9516198119094605,128.579418344519,5493.248166999485,74.11645004315496,-0.011900187881967065,-1.2007173145870693,379776,10.305403547745192,16,21,9,15,13,9,13,17,5,16,13,14,18,13,11,22,17,13,12,11,12,12,16,9,18,18,18,12,10,12,16,11,14,16,9,17,12,11,19,10,7,17,8,18,13,16,19,13,10,19,11,10,13,11,9,18,15,11,15,16,15,12,18,15,15,11,15,19,16,19,12,10,8,9,18,12,10,6,14,9,14,18,13,17,12,21,15,9,10,17,16,16,7,16,15,18,17,8,14,18,22,13,16,10,16,11,14,11,20,14,17,9,15,20,20,14,13,17,15,12,9,12,17,8,10,18,14,18,11,9,14,11,14,18,16,10,16,17,9,15,13,16,12,21,19,14,23,9,10,18,6,15,14,16,16,18,13,15,12,14,13,9,9,16,10,17,13,19,14,12,10,9,14,12,9,15,18,9,18,11,12,10,18,18,18,7,14,18,16,16,12,16,14,10,15,9,10,10,12,16,15,17,15,13,15,17,9,10,18,14,12,15,13,15,14,13,11,16,13,16,15,18,12,15,19,10,11,15,27,13,15,11,20,8,13,22,15,18,16,12,12,21,16,18,11,15,12,16,12,15,14,15,12,15,11,15,DES
file0314.txt.enc,7.971176624340193,128.7661717921527,5456.180478133797,73.8659629202368,-0.016866938755571922,-1.1979785835055845,791070,10.240157056556702,26,26,30,29,29,30,31,26,22,21,38,30,16,30,24,25,27,29,39,36,23,33,30,28,23,34,42,31,34,33,24,30,29,25,31,23,24,22,27,32,25,35,28,29,39,25,34,29,31,25,26,41,36,18,33,26,25,29,31,26,33,30,28,24,38,20,20,44,30,32,24,23,31,33,27,26,32,31,30,32,29,22,25,27,27,24,31,21,36,18,25,34,32,22,33,36,40,31,32,26,31,35,33,30,26,29,35,29,25,30,22,32,25,32,39,30,40,39,32,24,26,25,22,40,24,28,19,21,17,27,29,17,33,29,29,41,30,33,34,33,27,24,27,32,20,34,22,29,31,31,37,22,45,21,34,33,39,22,40,33,29,28,26,20,28,33,28,26,31,34,36,24,30,39,36,27,32,33,35,33,24,32,34,27,37,24,34,28,39,32,19,31,32,24,29,40,28,24,36,26,27,26,35,13,26,28,25,24,34,30,43,40,17,33,30,34,30,28,35,19,29,36,34,25,40,24,22,23,38,21,27,26,27,41,33,38,30,31,24,23,33,26,19,29,33,40,37,33,27,24,37,29,27,31,35,37,DES
file0322.txt.enc,7.959146632241041,129.03135593220338,5384.697745619075,73.38049976403182,-0.02164576754383259,-1.2032416137529844,504314,10.336642899930228,18,13,11,19,22,8,26,14,9,22,15,16,17,21,14,15,12,20,18,21,18,16,18,21,16,20,23,13,15,15,16,28,20,14,16,21,15,16,29,27,18,14,18,21,19,18,13,19,13,21,16,19,18,20,26,23,25,14,15,14,16,22,22,16,19,22,19,16,18,18,25,17,18,17,18,17,23,18,18,12,23,19,19,14,18,14,23,20,9,13,17,18,19,15,22,19,25,15,18,18,15,19,23,21,16,16,17,15,19,21,23,15,19,25,24,18,13,17,13,20,14,22,19,25,5,19,27,18,16,20,12,18,18,11,27,13,24,21,17,24,18,19,30,11,19,20,25,19,15,15,19,14,19,27,17,16,19,16,13,17,20,14,21,15,15,18,17,25,21,17,21,15,19,18,17,18,30,24,12,19,14,23,28,18,16,20,19,19,24,25,19,15,23,22,8,19,20,21,18,19,15,21,16,13,21,21,26,19,14,19,15,14,17,26,29,26,11,22,21,14,14,14,25,20,22,18,9,19,18,15,21,17,26,19,14,20,16,27,20,17,22,26,16,19,19,25,17,16,23,15,22,7,20,16,18,14,DES
file0332.txt.enc,7.975445610284393,127.44907834101383,5264.542798689715,72.557169175001,-0.012189471969010884,-1.152604982373931,916274,10.2743136382596,28,30,35,34,42,24,41,33,29,31,31,32,37,35,34,18,24,34,44,33,27,34,38,37,28,21,34,36,36,35,36,38,26,30,38,42,36,27,34,32,30,32,34,38,40,34,30,26,48,40,27,27,34,29,30,32,23,22,38,23,36,35,40,45,33,28,41,31,32,39,30,35,35,39,32,42,34,30,26,25,35,46,34,35,32,34,36,43,30,38,36,30,34,28,19,32,29,29,34,26,35,41,39,46,38,29,29,27,35,34,29,30,43,36,34,38,29,35,25,40,32,45,25,34,44,36,36,39,36,26,43,43,35,37,44,31,47,42,38,36,40,35,49,29,30,50,35,41,38,40,38,31,46,40,31,42,43,29,24,37,43,23,38,32,39,40,36,31,37,43,32,29,38,36,43,27,29,39,40,33,33,37,35,37,31,34,29,27,42,43,43,29,33,34,41,34,32,25,39,26,35,27,37,32,40,22,49,24,36,19,30,39,35,32,39,39,27,26,32,36,23,37,34,35,31,36,33,22,29,40,46,32,23,33,31,32,38,31,25,36,31,31,38,27,27,31,41,20,30,21,31,29,40,34,38,28,DES
file0340.txt.enc,7.980472271953256,128.06421161825727,5411.161540768496,73.56059774613374,-0.008134031933407102,-1.1928481850817048,1017397,10.273222857692586,31,44,41,24,27,34,35,33,40,37,29,37,37,38,39,36,36,44,37,30,36,46,40,35,37,41,38,43,43,47,49,36,27,38,40,38,32,37,34,34,40,42,42,35,34,38,35,34,36,41,43,38,32,37,46,48,32,29,36,33,35,23,41,41,41,32,46,35,29,38,28,42,39,43,41,39,35,49,47,36,51,34,40,28,33,29,31,26,35,37,36,38,36,27,27,37,37,45,30,38,55,34,38,39,42,39,34,36,46,47,23,40,34,48,43,29,40,39,40,44,37,34,44,39,51,39,40,38,33,33,47,34,36,47,47,35,42,31,30,31,27,38,47,36,45,50,34,40,35,34,45,31,35,42,33,40,29,42,43,47,38,42,29,27,39,42,45,35,45,33,29,40,50,34,47,31,37,31,26,36,42,44,38,60,51,31,27,45,39,32,35,36,37,36,38,33,37,37,48,35,36,35,31,39,45,35,43,36,39,35,47,34,32,48,37,36,32,38,42,26,35,48,36,36,40,37,35,35,38,46,41,39,41,34,32,33,36,56,32,24,31,33,38,37,38,42,51,45,33,34,43,42,35,33,34,37,DES
file0350.txt.enc,7.970171439917036,127.64124381188118,5455.334938799467,73.86023922787867,0.01489214378758791,-1.184042209702923,690805,10.337774682978905,14,28,33,22,29,29,29,27,22,31,25,26,19,26,23,20,23,25,22,17,29,27,20,24,28,31,22,35,23,25,21,26,24,21,19,20,22,23,33,23,30,27,29,18,16,25,26,28,25,24,25,17,16,28,25,25,27,37,28,37,20,29,27,23,22,22,32,27,24,18,21,39,21,24,25,27,20,20,20,26,29,27,20,24,26,32,32,32,26,30,30,30,14,30,22,27,23,30,23,30,17,34,32,25,22,28,27,23,40,27,30,25,20,23,32,32,39,23,23,23,24,21,20,32,22,32,26,29,23,26,19,34,29,23,26,20,26,25,23,25,22,21,16,24,31,20,21,15,25,30,17,29,32,26,29,19,17,33,25,25,21,22,26,28,20,26,24,23,26,35,24,28,27,31,18,26,29,23,21,27,31,28,21,21,34,18,33,18,29,18,20,35,27,15,20,20,21,23,15,27,21,32,27,27,19,27,24,27,40,23,25,25,28,23,28,22,29,37,23,21,17,24,26,28,17,21,24,21,22,23,30,21,26,22,29,27,18,29,21,25,22,27,27,29,16,31,26,29,31,18,36,29,22,27,39,27,DES
file0515.txt.enc,7.981390125661185,126.9674643157011,5438.307505660985,73.74488121667147,0.02561986722837906,-1.18850748224453,1006256,10.276692630363897,48,40,44,33,32,36,35,42,36,30,45,25,30,28,42,30,49,38,37,31,32,29,44,35,28,35,35,40,34,35,35,50,34,37,35,44,34,29,40,52,40,41,39,32,38,30,39,29,43,32,32,46,40,36,48,43,47,38,35,33,35,29,44,46,37,31,36,37,27,45,35,44,40,49,40,42,35,35,42,32,43,37,52,33,41,50,30,48,51,37,38,40,43,35,41,22,40,41,39,37,34,26,27,39,38,36,40,37,41,35,44,50,35,31,45,31,35,40,44,34,37,42,29,41,55,27,37,31,29,42,33,30,36,32,43,40,31,35,39,37,32,37,30,35,38,42,29,38,38,38,44,34,43,34,57,44,40,39,40,36,44,43,36,40,33,25,38,46,40,42,32,35,43,36,35,38,35,40,34,32,29,39,37,34,38,34,32,26,32,30,44,33,34,38,28,38,38,35,44,31,46,26,38,31,33,34,40,33,36,37,24,42,38,33,31,34,32,45,41,34,37,41,38,33,29,37,33,46,41,36,35,39,35,27,28,37,37,35,47,39,45,44,37,39,43,39,39,41,41,42,38,36,47,23,35,36,DES
file0505.txt.enc,7.963635285453251,127.36733390119251,5489.112297491577,74.0885436318705,9.877420541854368e-05,-1.2053388282447788,500799,10.326845566417683,23,15,24,16,18,9,17,22,19,20,21,13,12,24,17,16,17,19,25,22,17,21,24,21,21,15,23,15,23,16,17,13,17,30,15,17,20,15,18,16,31,14,26,20,17,18,10,15,21,24,15,21,19,11,18,27,16,14,16,14,19,13,20,16,17,15,18,22,21,18,13,21,11,16,16,18,14,18,19,21,20,21,16,23,27,22,20,21,20,22,20,17,21,23,17,23,14,18,12,21,13,21,17,11,6,17,22,18,19,23,14,19,17,16,19,24,24,12,15,17,16,20,20,17,21,16,12,19,17,22,23,19,21,14,30,14,20,13,17,18,13,19,16,20,24,14,16,18,20,23,16,17,17,21,23,21,15,15,24,19,20,12,17,15,17,29,20,15,17,16,21,18,20,14,17,26,15,14,22,17,20,20,17,20,19,20,20,22,18,14,13,15,15,19,25,15,22,17,23,12,16,19,16,23,24,16,30,14,17,14,16,24,18,18,21,20,27,11,17,13,14,14,12,20,13,10,24,20,15,22,23,12,16,23,21,25,22,16,23,15,21,20,24,14,18,22,15,20,12,20,16,19,25,15,20,15,DES
file0489.txt.enc,7.976883550253487,127.02210610932475,5438.132281952299,73.743693167296,0.014554927691261687,-1.1938572084685217,785773,10.260363228978205,27,36,20,33,31,28,27,24,25,32,34,22,29,32,24,26,34,27,29,30,29,28,32,31,35,37,36,38,25,29,32,20,25,25,24,31,30,27,29,38,33,25,32,32,22,19,30,39,26,22,28,29,26,36,36,33,24,27,24,40,31,31,33,22,31,29,36,27,30,22,28,32,31,26,38,32,31,23,31,23,29,31,33,36,38,30,21,24,32,20,27,31,36,25,23,36,27,28,27,28,35,26,31,29,32,29,26,38,30,30,28,29,25,26,23,35,32,22,28,32,28,33,36,26,25,26,32,41,32,30,37,34,36,26,30,25,34,26,33,30,23,39,38,35,20,25,24,29,26,25,28,32,37,26,37,32,35,19,30,27,26,20,29,29,24,33,28,33,33,22,30,31,25,32,23,29,38,23,23,32,27,30,27,22,34,30,27,21,15,21,44,33,32,33,28,25,33,33,24,31,24,30,25,33,20,27,34,33,45,27,20,23,34,26,26,31,23,28,13,30,23,36,30,26,42,30,27,26,22,29,30,37,37,28,41,33,31,19,30,31,25,34,32,27,27,30,30,22,23,25,31,33,31,32,27,26,DES
file0499.txt.enc,7.949600940347753,126.73847336065573,5411.434421439864,73.56245252463967,0.019025389632699286,-1.1885588256735111,401573,10.142087382556404,20,18,9,15,17,13,19,15,13,17,13,15,12,23,15,15,17,16,11,12,24,15,9,14,16,14,12,14,17,17,18,17,13,12,8,17,16,17,17,11,27,18,9,12,11,16,20,13,21,11,11,12,12,13,14,17,20,14,11,20,14,13,15,15,13,15,22,12,13,15,16,21,20,13,13,17,12,22,15,15,12,21,15,9,17,23,13,8,19,17,17,20,15,12,19,21,15,19,15,14,17,27,21,9,18,19,13,8,10,14,13,18,16,13,23,18,26,20,12,21,16,9,16,16,8,14,12,17,19,15,24,21,13,14,18,17,21,13,13,24,23,21,10,14,13,17,18,11,12,7,9,12,14,8,10,21,21,12,18,7,21,19,10,10,14,19,13,8,18,15,16,14,9,10,17,12,13,13,13,16,14,20,14,15,17,14,14,11,20,11,9,13,14,14,14,14,13,20,12,12,23,16,14,8,19,14,15,10,19,24,25,10,22,19,16,12,20,14,20,16,12,13,15,13,16,18,19,19,15,13,16,15,15,14,10,16,15,20,10,17,16,22,13,12,17,11,13,16,16,16,12,9,14,18,18,8,DES
file0430.txt.enc,7.976699312043946,127.51639546351085,5516.674533950117,74.27431947820267,-0.006774860986670971,-1.2169633794550623,859913,10.295875593684647,27,17,27,36,35,35,32,37,30,34,27,43,25,35,40,40,29,37,34,37,27,29,44,39,36,29,22,30,29,34,31,28,30,26,31,40,30,30,29,37,49,36,29,31,32,32,29,36,28,26,36,34,36,42,34,33,32,44,25,20,30,35,27,21,41,29,31,30,22,27,33,36,33,30,21,32,28,30,41,20,27,31,38,44,23,32,29,32,32,24,30,37,29,30,26,34,20,25,29,34,39,35,30,20,42,36,31,31,33,27,32,34,29,35,35,27,37,23,31,23,32,39,36,32,24,30,43,22,29,21,30,30,33,28,37,31,28,32,34,31,25,35,26,23,30,32,29,32,42,34,32,25,30,36,33,40,46,32,40,38,32,26,33,27,32,33,29,33,29,20,25,35,32,31,30,23,27,32,26,43,33,40,31,30,26,27,31,39,28,29,41,32,44,32,47,37,31,32,39,26,38,35,26,32,30,31,33,25,35,30,32,40,34,23,28,29,35,47,19,38,33,23,30,24,31,41,30,35,33,35,34,29,29,29,26,31,24,30,38,24,41,31,30,37,33,26,28,27,30,34,37,39,38,30,29,33,DES
file0548.txt.enc,7.840162721260174,128.0494966442953,5533.167852095627,74.3852663643522,0.004722767170305782,-1.223553974935624,125907,10.277484023453843,1,6,6,4,9,2,2,2,4,5,5,4,2,4,7,4,3,5,4,2,5,5,5,8,3,7,7,4,7,7,7,5,7,6,4,5,5,2,5,4,8,3,8,8,2,4,5,3,9,2,7,4,1,3,4,4,6,6,3,7,1,7,2,4,6,6,6,2,7,3,5,3,3,4,4,6,5,4,2,5,6,8,4,6,4,1,4,6,8,4,4,1,4,3,3,7,6,3,9,2,3,5,6,5,8,4,8,6,6,2,5,7,2,9,1,2,9,2,4,4,5,4,2,3,4,5,2,7,4,5,4,1,2,3,8,9,3,3,2,5,4,7,10,4,3,2,2,4,8,4,5,3,2,6,4,4,3,3,5,6,6,6,4,4,4,3,9,6,6,6,5,3,4,5,4,6,6,6,1,5,2,5,6,8,2,6,10,2,5,5,3,5,5,5,4,0,7,5,4,5,7,9,1,2,10,9,7,5,8,3,2,5,1,2,3,1,3,3,6,7,6,1,2,6,5,3,6,6,2,3,6,10,6,4,1,5,5,5,3,6,5,6,4,4,5,2,5,8,4,5,6,6,9,6,2,5,DES
file0420.txt.enc,7.976274944395698,126.80115176151762,5449.5999128559215,73.82140551937441,0.01236900915059459,-1.1986877600807044,932049,10.258894613903927,30,45,22,28,35,21,31,35,34,30,44,49,32,45,28,42,36,43,40,32,40,32,23,39,34,33,50,16,34,37,40,43,32,38,37,35,40,36,28,33,45,29,36,50,39,34,29,43,40,32,32,46,36,35,37,35,36,38,30,39,28,28,26,35,38,28,38,30,29,42,33,30,41,35,33,31,22,27,30,25,38,37,25,38,38,39,36,35,26,40,35,30,36,34,39,26,26,35,35,37,41,29,44,33,35,38,32,27,36,44,36,37,36,26,46,32,37,28,46,23,44,45,23,32,39,32,32,46,27,30,33,41,43,41,31,33,48,43,31,35,34,27,37,41,34,36,28,32,36,37,34,43,32,41,40,34,42,29,43,33,40,34,33,37,37,33,39,26,31,39,36,35,25,29,27,21,32,33,29,39,37,29,41,30,47,29,34,34,26,26,32,26,33,34,36,47,29,31,29,37,39,28,45,35,33,33,36,31,41,38,37,28,29,24,29,33,36,52,55,38,31,36,32,34,28,41,23,27,36,42,34,38,25,37,36,40,35,33,40,28,33,32,34,30,40,27,29,35,29,25,28,36,38,46,33,38,DES
file0452.txt.enc,7.975942887614013,126.95521172638436,5489.352771426398,74.0901664961444,0.017427773730294197,-1.1846849071858672,781786,10.3007568531686,29,35,33,28,20,33,21,31,35,44,28,30,21,35,43,31,22,27,30,26,25,33,30,30,21,27,28,30,31,32,24,33,25,34,38,27,31,13,18,22,28,36,25,30,30,25,22,27,31,25,34,30,27,34,33,35,23,24,35,28,31,35,29,32,27,21,32,24,17,25,31,34,35,36,28,26,20,32,31,28,24,38,35,28,23,22,33,23,38,38,25,25,25,25,34,25,30,29,25,30,23,37,31,31,31,36,27,31,33,30,25,29,33,25,28,31,30,30,27,32,25,28,28,38,26,20,41,34,24,30,30,25,23,25,29,34,33,26,24,28,23,30,21,34,29,35,30,35,32,37,37,27,27,24,34,32,36,24,28,33,39,24,31,33,28,27,20,35,28,30,26,35,17,35,21,28,31,25,30,26,33,27,25,36,22,21,22,34,30,16,27,25,29,17,24,19,23,40,30,29,21,23,29,32,29,40,29,24,34,22,22,26,30,24,24,25,23,31,26,28,21,26,30,26,35,36,28,31,36,22,26,32,33,29,31,28,29,23,33,24,25,32,31,31,27,34,32,33,20,25,37,30,32,30,31,35,DES
